air_scraped,air_Census Tract (2010),air_Count Listings,air_Sum Accomodations,air_Count Licensed,air_Count Exempt,air_Pct. Licensed,air_Pct. License Exempt,air_Avg. Reviews/Listing,air_Unique Hosts (count),air_Med. Host Distance (km.),air_Med. Price,air_Avg. Price,air_Avg. Avlblty / Next 30d
2018-07-18,917.0,18,81,0,0,0.0,0.0,15.17,12,17.55,58.0,78.39,9.39
2018-07-18,918.0,22,49,0,0,0.0,0.0,13.0,8,6.26,45.5,57.18,10.32
2018-07-18,919.0,9,24,0,0,0.0,0.0,12.22,7,7.03,63.0,71.56,9.56
2018-07-18,920.0,10,30,0,0,0.0,0.0,58.3,6,6.71,65.5,89.3,4.3
2018-07-18,921.01,29,125,0,0,0.0,0.0,76.03,17,7.08,110.0,131.59,7.52
2018-07-18,922.0,29,106,0,0,0.0,0.0,50.03,18,7.44,75.0,101.31,5.72
2018-07-18,923.0,7,27,0,0,0.0,0.0,42.71,6,7.57,75.0,96.43,6.14
2018-07-18,924.0,4,7,0,0,0.0,0.0,60.0,3,7.44,43.0,46.25,13.75
2018-07-18,1001.0,2,4,0,0,0.0,0.0,2.5,1,8.2,59.0,59.0,13.0
2018-07-18,1002.0,9,15,0,0,0.0,0.0,10.0,4,8.77,60.0,60.67,10.44
2018-07-18,1003.0,3,12,0,0,0.0,0.0,33.67,3,8.99,100.0,103.0,14.33
2018-07-18,1004.0,26,79,0,0,0.0,0.0,16.81,9,8.65,50.0,69.73,12.92
2018-07-18,1005.0,31,102,0,0,0.0,0.0,25.48,21,8.1,67.0,211.16,10.48
2018-07-18,1006.01,28,94,0,0,0.0,0.0,37.86,21,7.88,112.0,108.68,9.43
2018-07-18,1006.03,2,4,0,0,0.0,0.0,17.5,2,19.57,66.5,66.5,10.0
2018-07-18,1007.0,1,2,0,0,0.0,0.0,11.0,1,2183.82,125.0,125.0,2.0
2018-07-18,1008.0,18,43,0,0,0.0,0.0,23.39,12,8.54,59.5,66.56,9.28
2018-07-18,1009.0,23,72,0,0,0.0,0.0,22.3,14,9.61,70.0,85.52,9.48
2018-07-18,1010.01,7,20,0,0,0.0,0.0,18.0,3,27.61,75.0,65.0,7.0
2018-07-18,1010.02,6,19,0,0,0.0,0.0,17.67,5,9.44,49.5,63.17,8.0
2018-07-18,1011.01,8,33,0,0,0.0,0.0,76.5,4,9.22,64.0,72.62,13.38
2018-07-18,1011.02,2,9,0,0,0.0,0.0,39.5,1,9.57,51.0,51.0,11.0
2018-07-18,1101.03,46,140,0,0,0.0,0.0,54.3,34,8.3,88.0,110.17,2.72
2018-07-18,1102.01,8,22,0,0,0.0,0.0,15.62,5,9.98,60.5,98.88,7.38
2018-07-18,1103.01,8,24,0,0,0.0,0.0,38.25,7,9.21,110.0,113.62,5.75
2018-07-18,1104.01,6,9,0,0,0.0,0.0,34.0,5,9.66,52.5,55.0,9.83
2018-07-18,1104.03,20,70,0,0,0.0,0.0,22.4,15,10.91,75.0,102.1,8.45
2018-07-18,1105.01,7,17,0,0,0.0,0.0,18.57,6,11.01,85.0,80.29,0.29
2018-07-18,1105.02,32,113,0,0,0.0,0.0,24.38,17,10.37,94.5,117.0,6.62
2018-07-18,1106.01,6,32,0,0,0.0,0.0,53.67,5,10.28,107.0,251.5,4.83
2018-07-18,1106.07,21,68,0,0,0.0,0.0,28.52,20,9.9,85.0,98.19,2.38
2018-07-18,1201.03,29,107,0,0,0.0,0.0,42.69,27,7.35,140.0,176.93,4.34
2018-07-18,1201.04,29,106,0,0,0.0,0.0,41.14,23,7.67,120.0,153.34,2.48
2018-07-18,1201.05,11,48,0,0,0.0,0.0,26.36,10,8.01,125.0,206.82,7.45
2018-07-18,1202.01,49,186,0,0,0.0,0.0,24.22,37,7.28,135.0,147.24,4.8
2018-07-18,1203.01,56,168,0,0,0.0,0.0,31.36,38,6.46,90.5,111.43,5.88
2018-07-18,1204.0,72,299,0,0,0.0,0.0,37.01,64,6.8,156.5,177.64,6.74
2018-07-18,1205.0,24,77,0,0,0.0,0.0,52.79,18,5.83,67.5,102.96,3.88
2018-07-18,1206.0,35,93,0,0,0.0,0.0,50.0,31,6.22,99.0,120.97,4.91
2018-07-18,1207.0,27,78,0,0,0.0,0.0,5.41,23,6.16,95.0,107.07,6.48
2018-07-18,1301.0,11,32,0,0,0.0,0.0,12.18,11,12.41,100.0,101.91,5.64
2018-07-18,1302.0,7,30,0,0,0.0,0.0,31.29,7,11.32,100.0,123.57,8.0
2018-07-18,1303.0,16,46,0,0,0.0,0.0,27.88,8,11.77,57.5,88.69,6.19
2018-07-18,1304.02,14,45,0,0,0.0,0.0,53.0,8,13.29,75.0,94.5,18.07
2018-07-18,1304.04,4,11,0,0,0.0,0.0,64.25,4,12.86,55.0,68.25,5.25
2018-07-18,1304.06,4,6,0,0,0.0,0.0,0.25,4,13.31,105.0,102.25,5.75
2018-07-18,1401.02,1,1,0,0,0.0,0.0,2.0,1,50.03,45.0,45.0,0.0
2018-07-18,1401.05,6,9,0,0,0.0,0.0,8.17,5,11.89,47.5,50.33,5.17
2018-07-18,1401.06,6,19,0,0,0.0,0.0,20.83,4,11.2,63.5,75.33,9.5
2018-07-18,1401.07,1,7,0,0,0.0,0.0,77.0,1,12.98,130.0,130.0,9.0
2018-07-18,1402.01,9,20,0,0,0.0,0.0,6.44,3,14.97,44.0,50.44,5.78
2018-07-18,1402.02,10,27,0,0,0.0,0.0,33.3,9,13.57,75.0,70.6,11.0
2018-07-18,1403.0,12,46,0,0,0.0,0.0,52.83,10,12.25,93.0,107.58,7.67
2018-07-18,1404.0,24,54,0,0,0.0,0.0,21.42,12,26.27,52.5,60.04,14.67
2018-07-18,9811.0,5,20,0,0,0.0,0.0,16.0,4,8.28,75.0,175.8,1.2
2018-07-18,9812.01,3,25,0,0,0.0,0.0,20.33,3,4.32,218.0,205.67,10.0
2018-07-18,9812.02,5,22,0,0,0.0,0.0,10.0,5,3.38,180.0,249.0,3.2
2018-07-18,9813.0,7,22,0,0,0.0,0.0,99.43,6,2.49,100.0,106.29,8.29
2018-07-18,9815.01,23,73,0,0,0.0,0.0,12.61,19,3.4,175.0,222.04,7.87
2018-07-18,9817.0,6,14,0,0,0.0,0.0,33.33,5,1171.36,179.0,173.83,5.67
2018-07-18,9818.0,59,181,0,0,0.0,0.0,4.53,31,2179.68,199.0,264.27,10.9
2018-08-17,1.0,110,300,0,0,0.0,0.0,22.72,43,6.82,87.0,275.23,6.79
2018-08-17,2.01,22,61,0,0,0.0,0.0,41.27,17,18.99,60.0,85.68,3.55
2018-08-17,2.02,10,37,0,0,0.0,0.0,28.4,10,7.92,112.0,154.8,7.8
2018-08-17,3.01,23,74,0,0,0.0,0.0,23.74,17,9.25,99.0,124.39,6.0
2018-08-17,3.02,27,88,0,0,0.0,0.0,21.48,20,9.04,89.0,106.48,5.04
2018-08-17,4.01,34,106,0,0,0.0,0.0,35.0,28,7.96,82.5,119.62,2.65
2018-08-17,4.02,21,76,0,0,0.0,0.0,36.86,15,8.32,95.0,172.52,7.57
2018-08-17,5.02,34,113,0,0,0.0,0.0,12.32,25,817.93,109.0,137.12,8.12
2018-08-17,5.03,17,50,0,0,0.0,0.0,25.12,14,7.96,90.0,106.88,5.18
2018-08-17,5.04,40,99,0,0,0.0,0.0,18.42,34,7.71,75.0,83.8,5.1
2018-08-17,6.01,26,72,0,0,0.0,0.0,13.96,23,7.4,75.0,86.04,2.73
2018-08-17,6.02,53,163,0,0,0.0,0.0,13.98,35,6.93,83.0,112.09,4.45
2018-08-17,7.01,59,218,0,0,0.0,0.0,23.92,40,6.8,111.0,240.61,5.24
2018-08-17,7.03,36,91,0,0,0.0,0.0,28.14,30,5.99,85.0,97.28,2.25
2018-08-17,7.04,73,189,0,0,0.0,0.0,16.66,46,6.26,83.0,106.37,3.08
2018-08-17,8.02,132,375,0,0,0.0,0.0,24.32,64,6.26,70.0,146.69,6.64
2018-08-17,8.03,7,25,0,0,0.0,0.0,12.57,7,5.73,90.0,111.43,1.14
2018-08-17,101.03,12,23,0,0,0.0,0.0,13.83,9,3.78,137.5,145.92,3.58
2018-08-17,101.04,73,258,0,0,0.0,0.0,24.75,39,3.0,165.0,203.96,8.11
2018-08-17,102.03,203,781,0,0,0.0,0.0,8.77,43,2180.86,229.0,280.98,18.06
2018-08-17,102.04,80,258,0,0,0.0,0.0,17.0,32,2180.77,185.0,297.55,13.28
2018-08-17,103.0,6,12,0,0,0.0,0.0,160.33,5,4.35,91.5,204.0,8.33
2018-08-17,104.03,37,96,0,0,0.0,0.0,20.22,33,2.97,152.0,157.03,3.11
2018-08-17,104.04,32,80,0,0,0.0,0.0,10.12,32,3.14,106.5,177.91,1.69
2018-08-17,104.05,17,43,0,0,0.0,0.0,23.71,15,3.3,120.0,130.53,2.0
2018-08-17,104.08,11,33,0,0,0.0,0.0,17.64,11,3.59,120.0,150.36,1.0
2018-08-17,105.0,60,186,0,0,0.0,0.0,28.87,39,2.76,172.0,209.52,7.83
2018-08-17,106.0,99,371,0,0,0.0,0.0,18.52,36,2182.42,285.0,300.53,12.85
2018-08-17,107.01,91,292,0,0,0.0,0.0,28.8,51,2.52,199.0,250.97,6.11
2018-08-17,107.02,46,152,0,0,0.0,0.0,24.24,31,1.94,160.0,283.98,7.43
2018-08-17,108.01,40,128,0,0,0.0,0.0,45.75,32,1.68,227.0,237.5,4.78
2018-08-17,108.02,71,226,0,0,0.0,0.0,28.24,53,2.52,189.0,224.28,6.65
2018-08-17,201.01,108,318,0,0,0.0,0.0,35.55,76,0.96,180.0,202.72,5.72
2018-08-17,202.0,101,320,0,0,0.0,0.0,37.19,76,0.82,155.0,170.03,5.17
2018-08-17,203.01,97,342,0,0,0.0,0.0,14.74,23,306.1,195.0,205.91,10.87
2018-08-17,203.02,39,110,0,0,0.0,0.0,41.03,24,0.5,150.0,184.9,5.08
2018-08-17,203.03,77,316,0,0,0.0,0.0,15.04,41,2184.12,200.0,258.44,8.99
2018-08-17,301.0,54,225,0,0,0.0,0.0,85.85,29,0.79,135.5,144.69,4.09
2018-08-17,302.0,50,178,0,0,0.0,0.0,48.0,38,0.62,166.0,166.22,6.72
2018-08-17,303.0,74,276,0,0,0.0,0.0,25.62,59,0.79,217.5,241.78,6.08
2018-08-17,304.0,61,247,0,0,0.0,0.0,67.15,40,0.74,150.0,171.59,4.16
2018-08-17,305.0,41,190,0,0,0.0,0.0,64.49,29,0.98,196.0,231.56,5.78
2018-08-17,401.0,32,113,0,0,0.0,0.0,21.97,26,1.6,259.5,311.19,7.44
2018-08-17,402.0,5,18,0,0,0.0,0.0,19.8,5,4023.76,145.0,163.4,5.6
2018-08-17,403.0,35,134,0,0,0.0,0.0,40.8,34,2.1,189.0,251.37,7.89
2018-08-17,404.01,13,52,0,0,0.0,0.0,26.0,10,1.94,200.0,223.38,6.85
2018-08-17,406.0,56,184,0,0,0.0,0.0,20.11,34,3.14,122.0,160.38,7.27
2018-08-17,408.01,16,67,0,0,0.0,0.0,25.75,8,10.54,129.0,165.88,5.56
2018-08-17,501.01,14,60,0,0,0.0,0.0,60.5,11,2.92,137.5,195.86,6.14
2018-08-17,502.0,25,91,0,0,0.0,0.0,104.48,20,2.79,105.0,119.16,4.64
2018-08-17,503.0,21,56,0,0,0.0,0.0,42.95,17,1.97,120.0,114.1,3.57
2018-08-17,504.0,29,83,0,0,0.0,0.0,79.76,19,1.92,85.0,105.17,3.03
2018-08-17,505.0,27,65,0,0,0.0,0.0,45.67,12,2.34,85.0,95.48,11.96
2018-08-17,506.0,14,38,0,0,0.0,0.0,54.36,10,2.26,76.5,108.21,3.36
2018-08-17,507.0,27,106,0,0,0.0,0.0,105.93,20,2.68,129.0,148.41,6.22
2018-08-17,509.01,24,72,0,0,0.0,0.0,33.75,16,3.35,99.0,105.92,6.83
2018-08-17,510.0,12,49,0,0,0.0,0.0,40.5,10,4.33,115.0,135.67,4.33
2018-08-17,511.01,46,164,0,0,0.0,0.0,15.93,19,5.54,67.0,117.7,10.02
2018-08-17,512.0,35,125,0,0,0.0,0.0,49.26,28,2.35,115.0,142.74,4.8
2018-08-17,601.01,15,61,0,0,0.0,0.0,26.53,14,3.79,150.0,205.87,3.8
2018-08-17,602.0,13,70,0,0,0.0,0.0,35.46,11,3.78,230.0,261.38,7.38
2018-08-17,603.01,32,124,0,0,0.0,0.0,9.5,18,306.36,179.5,239.88,16.84
2018-08-17,604.0,40,153,0,0,0.0,0.0,28.12,37,3.44,184.0,211.1,4.9
2018-08-17,605.01,52,216,0,0,0.0,0.0,25.17,27,306.49,191.0,227.33,11.42
2018-08-17,606.0,63,210,0,0,0.0,0.0,23.86,42,6.04,175.0,260.65,8.35
2018-08-17,607.0,5,37,0,0,0.0,0.0,61.2,5,2.45,175.0,211.6,4.4
2018-08-17,608.0,36,169,0,0,0.0,0.0,44.03,29,2.8,162.5,253.53,5.56
2018-08-17,610.0,19,120,0,0,0.0,0.0,45.63,12,3.2,149.0,214.89,7.42
2018-08-17,611.01,2,15,0,0,0.0,0.0,96.5,2,6.5,307.5,307.5,5.5
2018-08-17,612.0,76,341,0,0,0.0,0.0,36.76,56,3.29,152.0,183.3,5.67
2018-08-17,701.01,238,911,0,0,0.0,0.0,27.01,93,2184.14,249.0,319.03,12.29
2018-08-17,702.0,161,615,0,0,0.0,0.0,16.81,45,2184.06,225.0,294.51,15.07
2018-08-17,703.0,83,286,0,0,0.0,0.0,35.29,68,1.91,175.0,231.47,5.6
2018-08-17,704.02,21,57,0,0,0.0,0.0,17.57,13,1.9,151.0,176.43,10.33
2018-08-17,705.0,69,234,0,0,0.0,0.0,40.32,55,2.39,175.0,215.52,6.33
2018-08-17,706.0,61,175,0,0,0.0,0.0,45.79,36,2.45,170.0,194.59,4.82
2018-08-17,707.0,58,141,0,0,0.0,0.0,40.91,28,21.97,150.0,170.09,5.66
2018-08-17,708.0,50,166,0,0,0.0,0.0,35.1,34,2.8,200.0,251.64,5.64
2018-08-17,709.0,67,218,0,0,0.0,0.0,45.94,42,2.97,150.0,174.07,6.27
2018-08-17,711.01,46,154,0,0,0.0,0.0,39.85,37,2.98,164.5,237.22,6.72
2018-08-17,712.01,21,76,0,0,0.0,0.0,6.86,17,2183.15,200.0,373.86,8.43
2018-08-17,801.0,6,14,0,0,0.0,0.0,43.0,6,3.88,72.5,81.5,2.0
2018-08-17,803.0,9,25,0,0,0.0,0.0,18.67,6,4.19,70.0,76.11,1.11
2018-08-17,804.01,7,20,0,0,0.0,0.0,42.43,7,3.83,110.0,191.71,3.71
2018-08-17,805.0,18,58,0,0,0.0,0.0,34.44,12,3.42,140.0,197.39,7.28
2018-08-17,806.01,19,65,0,0,0.0,0.0,21.16,16,9.68,159.0,146.63,8.68
2018-08-17,808.01,17,50,0,0,0.0,0.0,3.24,16,4.55,71.0,149.41,3.12
2018-08-17,809.0,47,136,0,0,0.0,0.0,11.53,32,4.69,75.0,108.77,4.11
2018-08-17,810.01,42,132,0,0,0.0,0.0,14.9,35,5.13,94.5,152.55,6.14
2018-08-17,811.0,137,572,0,0,0.0,0.0,4.12,31,2179.72,199.0,213.74,17.89
2018-08-17,812.0,43,152,0,0,0.0,0.0,34.42,23,5.6,85.0,124.16,9.53
2018-08-17,813.0,28,75,0,0,0.0,0.0,33.75,22,5.8,82.5,109.11,5.71
2018-08-17,814.0,78,317,0,0,0.0,0.0,53.92,44,4.64,129.0,143.9,5.6
2018-08-17,815.0,17,55,0,0,0.0,0.0,26.24,16,5.52,75.0,97.88,2.65
2018-08-17,817.0,16,64,0,0,0.0,0.0,29.19,14,4.56,90.0,111.62,1.88
2018-08-17,818.0,24,47,0,0,0.0,0.0,13.46,10,4.92,60.0,64.96,7.67
2018-08-17,819.0,4,7,0,0,0.0,0.0,3.75,3,5.32,62.5,63.5,0.0
2018-08-17,820.0,6,27,0,0,0.0,0.0,40.0,5,5.57,62.0,139.67,7.5
2018-08-17,821.0,15,56,0,0,0.0,0.0,16.33,8,6.02,70.0,140.4,7.4
2018-08-17,901.0,13,34,0,0,0.0,0.0,22.46,4,7.05,60.0,85.77,12.85
2018-08-17,902.0,7,16,0,0,0.0,0.0,14.29,3,6.22,55.0,51.71,7.57
2018-08-17,903.0,2,5,0,0,0.0,0.0,63.0,2,5.71,65.0,65.0,6.5
2018-08-17,904.0,17,42,0,0,0.0,0.0,8.47,4,4.81,65.0,74.41,9.12
2018-08-17,906.0,9,35,0,0,0.0,0.0,29.56,7,4.39,75.0,109.78,7.89
2018-08-17,907.0,66,240,0,0,0.0,0.0,25.03,28,4.28,105.0,119.7,10.73
2018-08-17,909.01,15,47,0,0,0.0,0.0,10.93,14,5.26,69.0,100.47,4.53
2018-08-17,910.01,44,110,0,0,0.0,0.0,90.45,22,5.61,80.0,89.8,6.3
2018-08-17,911.0,52,172,0,0,0.0,0.0,39.06,29,4.76,78.5,97.75,4.44
2018-08-17,912.0,10,35,0,0,0.0,0.0,58.8,7,5.04,102.0,106.7,3.6
2018-08-17,913.0,2,13,0,0,0.0,0.0,37.0,2,1094.01,142.5,142.5,1.0
2018-08-17,914.0,2,3,0,0,0.0,0.0,7.5,2,5.12,75.0,75.0,0.5
2018-08-17,915.0,31,144,0,0,0.0,0.0,35.35,13,5.47,73.0,104.68,8.48
2018-08-17,916.0,15,55,0,0,0.0,0.0,25.87,6,2183.27,60.0,89.27,6.27
2018-08-17,917.0,23,107,0,0,0.0,0.0,13.91,11,2182.88,65.0,98.48,10.35
2018-08-17,918.0,14,41,0,0,0.0,0.0,20.93,7,2183.06,51.0,69.43,1.5
2018-08-17,919.0,9,24,0,0,0.0,0.0,14.11,7,7.03,64.0,72.78,13.67
2018-08-17,920.0,9,28,0,0,0.0,0.0,68.78,5,6.7,65.0,84.78,3.78
2018-08-17,921.01,26,106,0,0,0.0,0.0,86.54,15,7.13,105.0,132.65,5.31
2018-08-17,922.0,28,103,0,0,0.0,0.0,54.86,18,7.43,83.5,102.25,4.57
2018-08-17,923.0,7,27,0,0,0.0,0.0,46.57,6,7.57,75.0,94.86,6.14
2018-08-17,924.0,4,7,0,0,0.0,0.0,66.25,2,7.36,43.0,41.25,7.75
2018-08-17,1001.0,2,4,0,0,0.0,0.0,0.5,1,8.28,61.5,61.5,11.5
2018-08-17,1002.0,10,15,0,0,0.0,0.0,9.6,4,8.76,59.0,57.5,8.8
2018-08-17,1003.0,3,12,0,0,0.0,0.0,38.33,3,8.99,100.0,103.0,16.33
2018-08-17,1004.0,25,78,0,0,0.0,0.0,20.32,9,8.64,50.0,72.12,8.72
2018-08-17,1005.0,30,98,0,0,0.0,0.0,29.3,19,8.01,65.0,100.53,6.1
2018-08-17,1006.01,29,100,0,0,0.0,0.0,38.86,21,7.87,100.0,109.59,6.62
2018-08-17,1006.03,2,4,0,0,0.0,0.0,21.0,2,19.57,66.5,66.5,7.5
2018-08-17,1007.0,2,6,0,0,0.0,0.0,7.0,2,2183.84,160.0,160.0,10.5
2018-08-17,1008.0,19,45,0,0,0.0,0.0,25.11,13,8.75,60.0,67.74,7.37
2018-08-17,1009.0,22,69,0,0,0.0,0.0,23.73,14,9.62,70.0,86.23,10.09
2018-08-17,1010.01,7,22,0,0,0.0,0.0,20.43,3,27.61,75.0,65.0,15.14
2018-08-17,1010.02,6,19,0,0,0.0,0.0,19.67,5,9.44,49.5,63.17,7.5
2018-08-17,1011.01,9,39,0,0,0.0,0.0,71.33,4,9.25,60.0,69.56,9.67
2018-08-17,1011.02,2,9,0,0,0.0,0.0,46.5,1,9.57,51.0,51.0,12.5
2018-08-17,1101.03,44,139,0,0,0.0,0.0,56.43,34,8.3,98.5,114.07,2.82
2018-08-17,1102.01,7,20,0,0,0.0,0.0,18.0,4,10.08,59.0,93.71,6.43
2018-08-17,1103.01,8,24,0,0,0.0,0.0,40.25,7,9.21,110.0,113.62,8.12
2018-08-17,1104.01,5,8,0,0,0.0,0.0,42.6,4,9.72,55.0,57.0,8.2
2018-08-17,1104.03,22,74,0,0,0.0,0.0,20.68,17,10.91,73.5,98.5,9.27
2018-08-17,1105.01,7,17,0,0,0.0,0.0,19.43,6,11.01,85.0,80.29,1.0
2018-08-17,1105.02,31,105,0,0,0.0,0.0,26.52,17,10.37,89.0,109.39,7.26
2018-08-17,1106.01,5,30,0,0,0.0,0.0,65.0,4,10.28,119.0,285.8,5.8
2018-08-17,1106.07,19,62,0,0,0.0,0.0,31.05,18,9.91,85.0,96.68,5.21
2018-08-17,1201.03,28,103,0,0,0.0,0.0,40.25,26,7.35,142.5,178.82,4.68
2018-08-17,1201.04,28,101,0,0,0.0,0.0,35.96,22,7.67,117.5,147.14,2.14
2018-08-17,1201.05,12,51,0,0,0.0,0.0,25.42,11,7.96,127.5,200.42,10.0
2018-08-17,1202.01,49,192,0,0,0.0,0.0,26.43,37,7.28,146.0,155.92,3.55
2018-08-17,1203.01,56,178,0,0,0.0,0.0,33.66,40,6.47,93.0,118.52,3.61
2018-08-17,1204.0,72,295,0,0,0.0,0.0,37.26,63,6.81,151.5,175.79,4.11
2018-08-17,1205.0,20,69,0,0,0.0,0.0,62.4,16,5.83,74.5,112.05,3.7
2018-08-17,1206.0,34,90,0,0,0.0,0.0,53.74,30,6.23,99.0,119.62,3.76
2018-08-17,1207.0,23,72,0,0,0.0,0.0,12.91,21,6.25,99.0,114.04,6.35
2018-08-17,1301.0,11,32,0,0,0.0,0.0,13.36,11,12.41,100.0,101.0,4.09
2018-08-17,1302.0,7,31,0,0,0.0,0.0,34.29,7,11.32,100.0,120.0,4.43
2018-08-17,1303.0,15,45,0,0,0.0,0.0,32.47,8,11.78,60.0,92.4,2.47
2018-08-17,1304.02,15,47,0,0,0.0,0.0,51.8,9,13.29,80.0,102.2,15.87
2018-08-17,1304.04,3,9,0,0,0.0,0.0,84.0,3,12.96,50.0,71.0,14.33
2018-08-17,1304.06,4,6,0,0,0.0,0.0,0.25,4,13.31,105.0,102.25,5.75
2018-08-17,1401.02,2,4,0,0,0.0,0.0,4.0,2,31.88,72.5,72.5,5.5
2018-08-17,1401.05,6,9,0,0,0.0,0.0,12.0,5,11.89,47.5,51.17,1.33
2018-08-17,1401.06,7,22,0,0,0.0,0.0,19.57,5,11.21,58.0,71.71,4.0
2018-08-17,1401.07,1,7,0,0,0.0,0.0,81.0,1,12.98,130.0,130.0,16.0
2018-08-17,1402.01,9,20,0,0,0.0,0.0,7.0,3,14.97,44.0,50.44,5.89
2018-08-17,1402.02,14,40,0,0,0.0,0.0,26.29,11,13.64,75.0,73.57,10.07
2018-08-17,1403.0,13,54,0,0,0.0,0.0,52.15,11,12.28,80.0,105.46,8.85
2018-08-17,1404.0,22,49,0,0,0.0,0.0,20.18,11,26.19,55.0,70.05,11.45
2018-08-17,9811.0,5,20,0,0,0.0,0.0,6.4,4,27.16,85.0,178.4,3.0
2018-08-17,9812.01,2,19,0,0,0.0,0.0,32.5,2,4.16,199.5,199.5,12.0
2018-08-17,9812.02,4,20,0,0,0.0,0.0,13.0,4,12.82,190.0,281.25,4.25
2018-08-17,9813.0,7,22,0,0,0.0,0.0,106.43,6,2.49,100.0,109.14,8.29
2018-08-17,9815.01,21,62,0,0,0.0,0.0,13.86,17,3.4,175.0,220.0,9.71
2018-08-17,9817.0,5,12,0,0,0.0,0.0,40.4,4,159.34,150.0,167.0,0.8
2018-08-17,9818.0,56,183,0,0,0.0,0.0,3.43,27,2179.68,199.5,271.09,13.79
2018-09-14,1.0,109,294,0,0,0.0,0.0,23.15,41,6.82,80.0,158.72,7.07
2018-09-14,2.01,23,60,0,0,0.0,0.0,41.35,18,8.78,60.0,84.96,7.17
2018-09-14,2.02,7,28,0,0,0.0,0.0,35.86,7,7.72,125.0,166.0,8.14
2018-09-14,3.01,23,60,0,0,0.0,0.0,23.22,16,9.29,99.0,105.78,13.65
2018-09-14,3.02,22,69,0,0,0.0,0.0,24.95,15,8.97,89.0,99.41,9.64
2018-09-14,4.01,27,68,0,0,0.0,0.0,28.11,25,7.84,80.0,92.7,2.93
2018-09-14,4.02,20,74,0,0,0.0,0.0,40.15,15,8.37,112.5,147.6,8.2
2018-09-14,5.02,30,104,0,0,0.0,0.0,14.73,21,20.18,160.0,188.4,5.63
2018-09-14,5.03,16,49,0,0,0.0,0.0,25.62,13,7.94,137.0,144.0,7.38
2018-09-14,5.04,35,86,0,0,0.0,0.0,20.71,32,7.95,80.0,85.43,3.86
2018-09-14,6.01,24,58,0,0,0.0,0.0,10.92,21,7.38,75.0,81.12,1.83
2018-09-14,6.02,46,141,0,0,0.0,0.0,15.41,31,6.98,83.5,103.76,5.39
2018-09-14,7.01,62,235,0,0,0.0,0.0,23.84,40,6.89,120.0,241.69,5.82
2018-09-14,7.03,32,83,0,0,0.0,0.0,28.5,25,6.32,80.0,114.56,2.94
2018-09-14,7.04,65,163,0,0,0.0,0.0,18.68,39,6.26,83.0,100.05,3.02
2018-09-14,8.02,123,361,0,0,0.0,0.0,26.02,59,6.2,77.0,126.01,6.69
2018-09-14,8.03,6,24,0,0,0.0,0.0,15.0,6,5.55,102.5,119.83,2.67
2018-09-14,101.03,12,23,0,0,0.0,0.0,15.0,9,3.78,150.0,148.42,3.17
2018-09-14,101.04,71,254,0,0,0.0,0.0,27.52,39,3.0,190.0,207.63,7.73
2018-09-14,102.03,207,808,0,0,0.0,0.0,9.16,41,2180.87,249.0,261.45,18.43
2018-09-14,102.04,77,247,0,0,0.0,0.0,17.06,30,2180.77,188.0,222.65,13.61
2018-09-14,103.0,7,15,0,0,0.0,0.0,141.0,6,4.28,99.0,137.29,4.86
2018-09-14,104.03,35,91,0,0,0.0,0.0,19.94,30,2.96,152.0,158.49,2.17
2018-09-14,104.04,28,73,0,0,0.0,0.0,13.5,28,3.16,102.5,179.32,3.18
2018-09-14,104.05,14,35,0,0,0.0,0.0,27.93,12,3.3,110.5,132.79,1.86
2018-09-14,104.08,12,39,0,0,0.0,0.0,19.58,12,3.63,142.5,168.58,3.17
2018-09-14,105.0,53,178,0,0,0.0,0.0,25.38,34,2.75,200.0,217.75,8.96
2018-09-14,106.0,103,386,0,0,0.0,0.0,16.84,35,2182.42,293.0,321.26,12.03
2018-09-14,107.01,90,282,0,0,0.0,0.0,29.64,50,2.53,200.0,243.21,4.68
2018-09-14,107.02,40,128,0,0,0.0,0.0,17.5,30,1.97,204.5,316.2,5.9
2018-09-14,108.01,39,124,0,0,0.0,0.0,36.49,31,1.67,225.0,239.23,5.59
2018-09-14,108.02,65,210,0,0,0.0,0.0,28.23,49,2.49,190.0,228.08,5.8
2018-09-14,201.01,99,304,0,0,0.0,0.0,37.69,71,0.95,175.0,211.26,5.07
2018-09-14,202.0,102,332,0,0,0.0,0.0,37.26,75,0.82,159.5,177.68,5.69
2018-09-14,203.01,93,335,0,0,0.0,0.0,15.75,18,306.12,209.0,208.47,12.12
2018-09-14,203.02,36,97,0,0,0.0,0.0,43.89,22,0.49,150.0,184.64,3.56
2018-09-14,203.03,75,309,0,0,0.0,0.0,16.67,40,2184.12,200.0,257.08,7.33
2018-09-14,301.0,53,221,0,0,0.0,0.0,83.81,29,0.79,140.0,146.28,3.92
2018-09-14,302.0,51,197,0,0,0.0,0.0,47.06,36,0.64,165.0,168.98,5.53
2018-09-14,303.0,72,263,0,0,0.0,0.0,25.39,55,0.77,225.0,252.38,5.57
2018-09-14,304.0,63,274,0,0,0.0,0.0,69.7,39,0.71,159.0,181.95,4.7
2018-09-14,305.0,51,218,0,0,0.0,0.0,54.88,32,0.96,196.0,223.69,6.2
2018-09-14,401.0,33,118,0,0,0.0,0.0,21.82,26,1.56,250.0,310.3,6.45
2018-09-14,402.0,6,22,0,0,0.0,0.0,19.17,6,2012.84,197.5,194.5,3.67
