pad_scraped,pad_Census Tract (2010),pad_Count Listings,pad_Med. Price/mo.,pad_Avg. Price/mo.,pad_Avg. Beds,pad_Med. Price/mo./Bed,pad_Avg. Price/mo./Bed
2015-02-18,101.03,4,2425.0,2200.0,1.5,1616.67,1466.67
2015-02-18,101.04,98,2850.0,2920.92,1.64,1734.78,1777.95
2015-02-18,102.03,129,1975.0,2279.84,1.24,1592.34,1838.12
2015-02-18,102.04,108,3000.0,3100.93,2.28,1317.07,1361.38
2015-02-18,103.0,16,3150.0,3320.31,2.31,1362.16,1435.81
2015-02-18,104.03,99,2525.0,2772.47,1.54,1644.57,1805.76
2015-02-18,104.04,225,2250.0,2810.67,1.76,1278.41,1596.97
2015-02-18,104.05,91,3600.0,3726.37,2.53,1424.35,1474.35
2015-02-18,104.08,25,2100.0,2232.0,1.32,1590.91,1690.91
2015-02-18,105.0,64,2487.5,2774.61,1.45,1711.83,1909.41
2015-02-18,106.0,105,3175.0,3424.05,1.43,2222.5,2396.83
2015-02-18,107.01,191,2500.0,2946.86,1.26,1981.33,2335.48
2015-02-18,107.02,104,2850.0,3023.8,1.12,2533.33,2687.82
2015-02-18,108.01,68,1925.0,2427.57,0.62,3116.67,3930.36
2015-02-18,108.02,60,2400.0,3012.92,1.1,2181.82,2739.02
2015-02-18,201.01,44,2625.0,2519.32,1.09,2406.25,2309.38
2015-02-18,202.0,78,2500.0,2641.03,1.54,1625.0,1716.67
2015-02-18,203.01,26,2812.5,2947.12,1.27,2215.91,2321.97
2015-02-18,203.02,25,2050.0,2270.0,1.12,1830.36,2026.79
2015-02-18,203.03,52,3050.0,3118.75,1.27,2403.03,2457.2
2015-02-18,301.0,24,2200.0,2325.0,1.58,1389.47,1468.42
2015-02-18,302.0,42,3000.0,2712.5,1.62,1852.94,1675.37
2015-02-18,303.0,74,2912.5,3146.96,1.45,2014.25,2176.4
2015-02-18,304.0,61,2125.0,2343.85,1.57,1350.26,1489.32
2015-02-18,305.0,43,3300.0,3150.0,1.98,1669.41,1593.53
2015-02-18,401.0,2,1750.0,1750.0,0.5,3500.0,3500.0
2015-02-18,403.0,13,2300.0,2557.69,1.46,1573.68,1750.0
2015-02-18,404.01,11,2650.0,2686.36,1.45,1821.88,1846.88
2015-02-18,406.0,24,2400.0,2479.17,1.5,1600.0,1652.78
2015-02-18,408.01,23,2800.0,2846.74,1.35,2077.42,2112.1
2015-02-18,501.01,13,1500.0,1648.08,1.77,847.83,931.52
2015-02-18,502.0,5,1500.0,1350.0,0.8,1875.0,1687.5
2015-02-18,503.0,4,2187.5,2193.75,1.75,1250.0,1253.57
2015-02-18,504.0,10,1600.0,1865.0,1.7,941.18,1097.06
2015-02-18,505.0,7,2400.0,2414.29,2.71,884.21,889.47
2015-02-18,506.0,5,2150.0,1945.0,2.2,977.27,884.09
2015-02-18,507.0,6,1850.0,1800.0,1.67,1110.0,1080.0
2015-02-18,509.01,8,2150.0,1909.38,2.38,905.26,803.95
2015-02-18,510.0,5,1950.0,1720.0,2.2,886.36,781.82
2015-02-18,511.01,2,1500.0,1500.0,1.5,1000.0,1000.0
2015-02-18,512.0,22,1800.0,1864.77,1.27,1414.29,1465.18
2015-02-18,601.01,10,2200.0,2085.0,1.9,1157.89,1097.37
2015-02-18,602.0,5,3000.0,2425.0,2.2,1363.64,1102.27
2015-02-18,603.01,24,2500.0,2791.67,2.21,1132.08,1264.15
2015-02-18,604.0,20,2375.0,2282.5,1.55,1532.26,1472.58
2015-02-18,605.01,14,2650.0,2696.43,2.29,1159.38,1179.69
2015-02-18,606.0,85,2800.0,2978.24,1.42,1966.94,2092.15
2015-02-18,607.0,2,3925.0,3925.0,3.5,1121.43,1121.43
2015-02-18,608.0,18,2700.0,2519.44,1.78,1518.75,1417.19
2015-02-18,610.0,3,2500.0,3066.67,3.0,833.33,1022.22
2015-02-18,611.01,1,725.0,725.0,1.0,725.0,725.0
2015-02-18,612.0,82,2775.0,2758.84,1.32,2106.94,2094.68
2015-02-18,701.01,120,3087.5,3362.08,1.27,2437.5,2654.28
2015-02-18,702.0,28,2637.5,2727.68,1.11,2382.26,2463.71
2015-02-18,703.0,66,2200.0,2671.59,1.08,2045.07,2483.45
2015-02-18,704.02,40,2600.0,2661.88,0.95,2736.84,2801.97
2015-02-18,705.0,51,3000.0,2900.49,1.65,1821.43,1761.01
2015-02-18,706.0,30,2512.5,2649.17,1.37,1838.41,1938.41
2015-02-18,707.0,41,2000.0,2575.0,1.22,1640.0,2111.5
2015-02-18,708.0,70,3000.0,3352.14,2.23,1346.15,1504.17
2015-02-18,709.0,50,2862.5,2804.0,1.5,1908.33,1869.33
2015-02-18,711.01,57,2900.0,3152.63,1.89,1530.56,1663.89
2015-02-18,712.01,39,3150.0,3068.59,1.26,2507.14,2442.35
2015-02-18,801.0,8,1725.0,1912.5,1.5,1150.0,1275.0
2015-02-18,803.0,3,2400.0,2075.0,2.67,900.0,778.12
2015-02-18,804.01,11,2700.0,2538.64,2.36,1142.31,1074.04
2015-02-18,805.0,25,3400.0,3508.0,2.88,1180.56,1218.06
2015-02-18,806.01,38,4450.0,3973.68,3.0,1483.33,1324.56
2015-02-18,808.01,20,3650.0,3871.25,3.8,960.53,1018.75
2015-02-18,809.0,159,3800.0,3684.59,3.38,1125.14,1090.97
2015-02-18,810.01,115,3450.0,3522.61,3.31,1041.34,1063.25
2015-02-18,811.0,104,2175.0,2581.97,2.47,880.16,1044.84
2015-02-18,812.0,8,2850.0,2775.0,3.25,876.92,853.85
2015-02-18,813.0,28,2100.0,2542.86,2.96,708.43,857.83
2015-02-18,814.0,65,3000.0,3155.38,3.2,937.5,986.06
2015-02-18,815.0,21,2200.0,2315.48,2.57,855.56,900.46
2015-02-18,817.0,5,2100.0,2240.0,2.8,750.0,800.0
2015-02-18,818.0,16,750.0,975.0,0.44,1714.29,2228.57
2015-02-18,819.0,5,2200.0,2265.0,2.4,916.67,943.75
2015-02-18,820.0,4,1225.0,1300.0,1.75,700.0,742.86
2015-02-18,821.0,2,1550.0,1550.0,2.0,775.0,775.0
2015-02-18,901.0,2,1075.0,1075.0,1.0,1075.0,1075.0
2015-02-18,902.0,2,687.5,687.5,0.0,inf,inf
2015-02-18,903.0,4,1650.0,1718.75,3.25,507.69,528.85
2015-02-18,904.0,1,500.0,500.0,0.0,inf,inf
2015-02-18,907.0,22,2537.5,2167.05,2.86,886.11,756.75
2015-02-18,909.01,9,2550.0,2261.11,1.44,1765.38,1565.38
2015-02-18,910.01,4,1850.0,1712.5,1.75,1057.14,978.57
2015-02-18,911.0,14,1900.0,1766.07,1.86,1023.08,950.96
2015-02-18,912.0,19,2000.0,2190.79,2.95,678.57,743.3
2015-02-18,913.0,3,2200.0,2166.67,3.67,600.0,590.91
2015-02-18,914.0,1,1750.0,1750.0,2.0,875.0,875.0
2015-02-18,915.0,2,2525.0,2525.0,2.0,1262.5,1262.5
2015-02-18,916.0,7,2050.0,2664.29,3.14,652.27,847.73
2015-02-18,917.0,3,1700.0,1850.0,3.67,463.64,504.55
2015-02-18,918.0,10,1875.0,1975.0,2.6,721.15,759.62
2015-02-18,920.0,2,2075.0,2075.0,1.5,1383.33,1383.33
2015-02-18,921.01,5,2850.0,2335.0,3.0,950.0,778.33
2015-02-18,922.0,1,600.0,600.0,0.0,inf,inf
2015-02-18,923.0,2,1650.0,1650.0,2.0,825.0,825.0
2015-02-18,924.0,2,550.0,550.0,0.0,inf,inf
2015-02-18,1001.0,1,1700.0,1700.0,2.0,850.0,850.0
2015-02-18,1004.0,2,1800.0,1800.0,2.5,720.0,720.0
2015-02-18,1005.0,5,2000.0,2000.0,2.0,1000.0,1000.0
2015-02-18,1006.01,3,1900.0,1500.0,1.67,1140.0,900.0
2015-02-18,1006.03,3,1800.0,1800.0,3.0,600.0,600.0
2015-02-18,1007.0,2,1950.0,1950.0,3.0,650.0,650.0
2015-02-18,1008.0,5,1600.0,1290.0,0.8,2000.0,1612.5
2015-02-18,1009.0,7,1825.0,1810.71,1.43,1277.5,1267.5
2015-02-18,1010.01,1,1900.0,1900.0,4.0,475.0,475.0
2015-02-18,1011.01,2,2000.0,2000.0,3.5,571.43,571.43
2015-02-18,1011.02,1,2000.0,2000.0,3.0,666.67,666.67
2015-02-18,1101.03,31,2100.0,2041.13,2.45,856.58,832.57
2015-02-18,1103.01,12,3650.0,2879.17,4.42,826.42,651.89
2015-02-18,1104.01,6,2475.0,2425.0,2.83,873.53,855.88
2015-02-18,1104.03,4,1537.5,1456.25,1.75,878.57,832.14
2015-02-18,1105.01,4,1775.0,1775.0,2.0,887.5,887.5
2015-02-18,1105.02,11,1850.0,2006.82,2.27,814.0,883.0
2015-02-18,1106.01,2,3075.0,3075.0,3.0,1025.0,1025.0
2015-02-18,1106.07,14,1925.0,1950.0,2.57,748.61,758.33
2015-02-18,1201.03,3,5000.0,3966.67,3.67,1363.64,1081.82
2015-02-18,1201.04,17,2450.0,2561.76,2.41,1015.85,1062.2
2015-02-18,1201.05,1,2500.0,2500.0,2.0,1250.0,1250.0
2015-02-18,1202.01,29,2100.0,2190.52,2.38,882.61,920.65
2015-02-18,1203.01,39,2750.0,2616.67,3.13,879.1,836.48
2015-02-18,1204.0,36,2400.0,2576.39,2.42,993.1,1066.09
2015-02-18,1205.0,40,3000.0,3227.5,3.28,916.03,985.5
2015-02-18,1206.0,23,2850.0,2968.48,2.91,978.36,1019.03
2015-02-18,1207.0,17,2900.0,2852.94,2.59,1120.45,1102.27
2015-02-18,1301.0,11,1800.0,1909.09,1.64,1100.0,1166.67
2015-02-18,1302.0,8,2125.0,2512.5,2.0,1062.5,1256.25
2015-02-18,1303.0,4,2100.0,2312.5,1.75,1200.0,1321.43
2015-02-18,1304.02,9,1800.0,1666.67,1.56,1157.14,1071.43
2015-02-18,1304.04,5,1700.0,1680.0,1.8,944.44,933.33
2015-02-18,1304.06,5,1800.0,1720.0,1.8,1000.0,955.56
2015-02-18,1401.05,1,2200.0,2200.0,3.0,733.33,733.33
2015-02-18,1401.06,3,1650.0,1400.0,1.33,1237.5,1050.0
2015-02-18,1403.0,7,1450.0,1696.43,2.0,725.0,848.21
2015-02-18,1404.0,7,1400.0,1557.14,1.57,890.91,990.91
2015-02-18,9803.0,3,2300.0,2358.33,2.33,985.71,1010.71
2015-02-18,9810.0,1,4000.0,4000.0,4.0,1000.0,1000.0
2015-02-18,9811.0,1,1250.0,1250.0,1.0,1250.0,1250.0
2015-02-18,9812.01,3,3600.0,3166.67,3.0,1200.0,1055.56
2015-02-18,9812.02,4,3650.0,3887.5,3.0,1216.67,1295.83
2015-02-18,9813.0,12,2025.0,2081.25,1.92,1056.52,1085.87
2015-02-18,9817.0,7,2200.0,2928.57,1.29,1711.11,2277.78
2015-02-18,9818.0,51,2050.0,2530.88,1.73,1188.07,1466.76
2015-03-18,1.0,50,2400.0,2482.5,2.9,827.59,856.03
2015-03-18,2.01,53,2400.0,2292.45,2.3,1042.62,995.9
2015-03-18,2.02,27,2500.0,2361.11,2.74,912.16,861.49
2015-03-18,3.01,44,2600.0,2578.41,2.55,1021.43,1012.95
2015-03-18,3.02,27,3000.0,2921.3,3.07,975.9,950.3
2015-03-18,4.01,78,1725.0,1959.62,1.73,996.67,1132.22
2015-03-18,4.02,65,1800.0,2286.92,2.23,806.9,1025.17
2015-03-18,5.02,124,1800.0,2159.88,1.7,1057.82,1269.31
2015-03-18,5.03,79,1950.0,2117.09,1.94,1006.86,1093.14
2015-03-18,5.04,180,2400.0,2467.36,2.53,949.45,976.1
2015-03-18,6.01,114,2300.0,2466.67,2.57,894.88,959.73
2015-03-18,6.02,133,1925.0,2197.74,2.04,944.74,1078.6
2015-03-18,7.01,227,1675.0,2090.2,1.8,929.65,1160.09
2015-03-18,7.03,190,2300.0,2465.79,2.24,1028.24,1102.35
2015-03-18,7.04,231,2300.0,2479.33,2.48,928.85,1001.27
2015-03-18,8.02,278,2400.0,2721.13,2.81,855.38,969.84
2015-03-18,8.03,8,2125.0,2575.0,2.5,850.0,1030.0
2015-03-18,101.03,1,1650.0,1650.0,0.0,inf,inf
2015-03-18,101.04,84,2450.0,2746.13,1.42,1729.41,1938.45
2015-03-18,102.03,162,1950.0,2244.91,1.14,1707.57,1965.81
2015-03-18,102.04,120,2400.0,2908.75,1.94,1236.05,1498.07
2015-03-18,103.0,24,2400.0,2915.62,1.62,1476.92,1794.23
2015-03-18,104.03,84,2587.5,2816.96,1.55,1671.92,1820.19
2015-03-18,104.04,159,2950.0,3159.75,2.07,1425.68,1527.05
2015-03-18,104.05,63,2975.0,3548.81,2.38,1249.5,1490.5
2015-03-18,104.08,39,1925.0,2014.1,1.03,1876.88,1963.75
2015-03-18,105.0,67,2525.0,2663.43,1.19,2114.69,2230.62
2015-03-18,106.0,102,3662.5,3671.57,1.46,2507.21,2513.42
2015-03-18,107.01,156,2800.0,2791.35,1.17,2386.89,2379.51
2015-03-18,107.02,84,2600.0,2961.61,1.13,2298.95,2618.68
2015-03-18,108.01,92,2700.0,2663.59,0.88,3066.67,3025.31
2015-03-18,108.02,70,2575.0,2676.43,0.8,3218.75,3345.54
2015-03-18,201.01,71,1975.0,2271.48,0.85,2337.08,2687.92
2015-03-18,202.0,87,2300.0,2451.15,1.37,1681.51,1792.02
2015-03-18,203.01,23,2700.0,3006.52,1.22,2217.86,2469.64
2015-03-18,203.02,28,2075.0,2217.86,0.82,2526.09,2700.0
2015-03-18,203.03,81,2750.0,2795.06,1.0,2750.0,2795.06
2015-03-18,301.0,33,2050.0,2300.76,1.55,1326.47,1488.73
2015-03-18,302.0,54,3000.0,2793.98,1.59,1883.72,1754.36
2015-03-18,303.0,82,2950.0,3092.99,1.44,2050.0,2149.36
2015-03-18,304.0,72,2500.0,2671.88,1.68,1487.6,1589.88
2015-03-18,305.0,38,2625.0,2861.18,1.87,1404.93,1531.34
2015-03-18,401.0,6,2625.0,2608.33,1.33,1968.75,1956.25
2015-03-18,403.0,14,2125.0,2358.93,1.29,1652.78,1834.72
2015-03-18,404.01,11,2850.0,2381.82,1.36,2090.0,1746.67
2015-03-18,406.0,30,2400.0,2466.67,1.47,1636.36,1681.82
2015-03-18,408.01,29,2550.0,2478.45,0.79,3215.22,3125.0
2015-03-18,501.01,5,2100.0,1920.0,2.4,875.0,800.0
2015-03-18,502.0,10,1500.0,1562.5,1.9,789.47,822.37
2015-03-18,503.0,4,1525.0,1512.5,1.5,1016.67,1008.33
2015-03-18,504.0,8,2300.0,2318.75,2.38,968.42,976.32
2015-03-18,505.0,6,1975.0,2050.0,1.83,1077.27,1118.18
2015-03-18,506.0,6,1750.0,1791.67,2.0,875.0,895.83
2015-03-18,507.0,7,1400.0,1950.0,2.43,576.47,802.94
2015-03-18,509.01,5,2100.0,2130.0,3.0,700.0,710.0
2015-03-18,510.0,7,3200.0,2660.71,3.43,933.33,776.04
2015-03-18,511.01,7,1800.0,2128.57,2.57,700.0,827.78
2015-03-18,512.0,26,1950.0,2167.31,1.88,1034.69,1150.0
2015-03-18,601.01,13,2600.0,2382.69,1.77,1469.57,1346.74
2015-03-18,602.0,9,3000.0,3122.22,2.44,1227.27,1277.27
2015-03-18,603.01,24,2900.0,3314.58,2.71,1070.77,1223.85
2015-03-18,604.0,38,2725.0,2628.95,2.03,1344.81,1297.4
2015-03-18,605.01,21,2600.0,2796.43,2.0,1300.0,1398.21
2015-03-18,606.0,73,2825.0,3037.67,1.3,2170.79,2334.21
2015-03-18,607.0,1,2600.0,2600.0,2.0,1300.0,1300.0
2015-03-18,608.0,29,2400.0,2688.79,2.0,1200.0,1344.4
2015-03-18,610.0,7,2700.0,3071.43,2.86,945.0,1075.0
2015-03-18,612.0,71,2625.0,2745.42,1.28,2048.08,2142.03
2015-03-18,701.01,153,3000.0,3418.79,1.46,2049.11,2335.16
2015-03-18,702.0,36,2587.5,2761.81,1.17,2217.86,2367.26
2015-03-18,703.0,74,2200.0,2777.03,1.2,1829.21,2308.99
2015-03-18,704.02,67,2700.0,2812.31,1.0,2700.0,2812.31
2015-03-18,705.0,59,2600.0,2602.97,1.32,1966.67,1968.91
2015-03-18,706.0,58,2700.0,3024.57,1.52,1779.55,1993.47
2015-03-18,707.0,33,2700.0,3039.39,1.3,2072.09,2332.56
2015-03-18,708.0,57,3000.0,3110.96,2.05,1461.54,1515.6
2015-03-18,709.0,49,2800.0,2703.57,1.63,1715.0,1655.94
2015-03-18,711.01,72,2612.5,2765.28,1.61,1621.55,1716.38
2015-03-18,712.01,44,2987.5,2825.57,1.27,2347.32,2220.09
2015-03-18,801.0,10,2250.0,2197.5,1.9,1184.21,1156.58
2015-03-18,803.0,1,2400.0,2400.0,3.0,800.0,800.0
2015-03-18,804.01,21,2550.0,3000.0,2.57,991.67,1166.67
2015-03-18,805.0,32,3400.0,3396.09,2.66,1280.0,1278.53
2015-03-18,806.01,21,3850.0,3657.14,2.86,1347.5,1280.0
2015-03-18,808.01,18,3800.0,3501.39,2.83,1341.18,1235.78
2015-03-18,809.0,113,3400.0,3512.17,3.1,1097.71,1133.93
2015-03-18,810.01,109,3300.0,3127.98,2.85,1156.59,1096.3
2015-03-18,811.0,111,2300.0,2617.34,2.4,959.77,1092.2
2015-03-18,812.0,9,2900.0,2469.44,2.44,1186.36,1010.23
2015-03-18,813.0,25,3000.0,2808.0,3.24,925.93,866.67
2015-03-18,814.0,50,3300.0,3367.5,3.58,921.79,940.64
2015-03-18,815.0,24,2300.0,2353.12,2.79,823.88,842.91
2015-03-18,817.0,6,2450.0,2420.83,2.83,864.71,854.41
2015-03-18,818.0,2,1650.0,1650.0,1.5,1100.0,1100.0
2015-03-18,819.0,1,550.0,550.0,0.0,inf,inf
2015-03-18,820.0,3,1300.0,1066.67,1.33,975.0,800.0
2015-03-18,821.0,6,1850.0,1775.0,2.17,853.85,819.23
2015-03-18,901.0,4,1475.0,1375.0,1.75,842.86,785.71
2015-03-18,902.0,5,2200.0,1830.0,3.4,647.06,538.24
2015-03-18,903.0,3,2100.0,1825.0,3.0,700.0,608.33
2015-03-18,904.0,2,950.0,950.0,1.0,950.0,950.0
2015-03-18,906.0,3,2600.0,2000.0,3.0,866.67,666.67
2015-03-18,907.0,17,2400.0,2351.47,2.53,948.84,929.65
2015-03-18,909.01,11,2550.0,2456.82,1.64,1558.33,1501.39
2015-03-18,910.01,6,1625.0,1695.83,1.5,1083.33,1130.56
2015-03-18,911.0,20,2362.5,2328.75,2.8,843.75,831.7
2015-03-18,912.0,11,1975.0,1854.55,1.82,1086.25,1020.0
2015-03-18,913.0,2,2300.0,2300.0,4.0,575.0,575.0
2015-03-18,915.0,4,1937.5,2231.25,2.25,861.11,991.67
2015-03-18,916.0,9,1725.0,2150.0,1.89,913.24,1138.24
2015-03-18,917.0,1,1700.0,1700.0,3.0,566.67,566.67
2015-03-18,918.0,5,1850.0,1655.0,2.6,711.54,636.54
2015-03-18,919.0,1,1400.0,1400.0,0.0,inf,inf
2015-03-18,920.0,7,550.0,1257.14,1.14,481.25,1100.0
2015-03-18,921.01,6,1950.0,2283.33,3.33,585.0,685.0
2015-03-18,922.0,4,1225.0,1187.5,1.5,816.67,791.67
2015-03-18,923.0,2,1925.0,1925.0,2.0,962.5,962.5
2015-03-18,924.0,5,550.0,960.0,1.2,458.33,800.0
2015-03-18,1001.0,1,1700.0,1700.0,2.0,850.0,850.0
2015-03-18,1003.0,2,700.0,700.0,1.0,700.0,700.0
2015-03-18,1004.0,3,2200.0,2000.0,2.0,1100.0,1000.0
2015-03-18,1005.0,5,1800.0,1680.0,0.8,2250.0,2100.0
2015-03-18,1006.01,5,1600.0,1590.0,1.8,888.89,883.33
2015-03-18,1006.03,6,1775.0,1633.33,2.17,819.23,753.85
2015-03-18,1007.0,7,1850.0,1857.14,2.43,761.76,764.71
2015-03-18,1008.0,7,1650.0,1575.0,1.43,1155.0,1102.5
2015-03-18,1009.0,7,1850.0,1782.14,1.14,1618.75,1559.38
2015-03-18,1011.01,1,2250.0,2250.0,4.0,562.5,562.5
2015-03-18,1101.03,21,1875.0,1901.19,2.1,894.89,907.39
2015-03-18,1102.01,1,1650.0,1650.0,2.0,825.0,825.0
2015-03-18,1103.01,11,4100.0,3463.64,4.18,980.43,828.26
2015-03-18,1104.01,5,2450.0,2350.0,2.6,942.31,903.85
2015-03-18,1104.03,2,2675.0,2675.0,3.5,764.29,764.29
2015-03-18,1105.01,4,1812.5,1718.75,1.75,1035.71,982.14
2015-03-18,1105.02,7,2000.0,1839.29,2.43,823.53,757.35
2015-03-18,1106.07,9,2400.0,2241.67,2.67,900.0,840.62
2015-03-18,1201.03,8,2850.0,2837.5,2.62,1085.71,1080.95
2015-03-18,1201.04,29,2625.0,2543.1,2.62,1001.64,970.39
2015-03-18,1201.05,1,1000.0,1000.0,0.0,inf,inf
2015-03-18,1202.01,32,1950.0,2215.62,2.25,866.67,984.72
2015-03-18,1203.01,31,2750.0,2633.87,3.06,897.37,859.47
2015-03-18,1204.0,55,2400.0,2624.09,2.38,1007.63,1101.72
2015-03-18,1205.0,37,3200.0,3389.19,3.24,986.67,1045.0
2015-03-18,1206.0,17,2800.0,2388.24,2.29,1220.51,1041.03
2015-03-18,1207.0,22,2775.0,2764.77,2.59,1071.05,1067.11
2015-03-18,1301.0,9,2000.0,2002.78,1.44,1384.62,1386.54
2015-03-18,1302.0,9,1700.0,2155.56,1.78,956.25,1212.5
2015-03-18,1303.0,3,1325.0,1625.0,0.67,1987.5,2437.5
2015-03-18,1304.02,15,1800.0,2006.67,1.87,964.29,1075.0
2015-03-18,1304.04,6,1087.5,1175.0,1.33,815.62,881.25
2015-03-18,1304.06,12,1787.5,1597.92,1.17,1532.14,1369.64
2015-03-18,1401.06,2,1450.0,1450.0,1.5,966.67,966.67
2015-03-18,1403.0,2,1350.0,1350.0,1.5,900.0,900.0
2015-03-18,1404.0,7,1800.0,2275.0,2.57,700.0,884.72
2015-03-18,9803.0,6,2625.0,2345.83,2.5,1050.0,938.33
2015-03-18,9810.0,1,4000.0,4000.0,4.0,1000.0,1000.0
2015-03-18,9811.0,1,2400.0,2400.0,3.0,800.0,800.0
2015-03-18,9812.01,2,3150.0,3150.0,2.5,1260.0,1260.0
2015-03-18,9812.02,9,2800.0,3583.33,2.67,1050.0,1343.75
2015-03-18,9813.0,5,1800.0,1740.0,2.0,900.0,870.0
2015-03-18,9815.02,1,850.0,850.0,0.0,inf,inf
2015-03-18,9817.0,6,2150.0,2487.5,0.83,2580.0,2985.0
2015-03-18,9818.0,64,2050.0,2324.22,1.28,1600.0,1814.02
2015-04-18,1.0,68,2400.0,2321.32,2.56,937.93,907.18
2015-04-18,2.01,80,2550.0,2694.06,3.18,803.15,848.52
2015-04-18,2.02,40,2325.0,2203.75,2.4,968.75,918.23
2015-04-18,3.01,62,2350.0,2604.44,2.6,904.97,1002.95
2015-04-18,3.02,44,2425.0,2596.59,2.84,853.6,914.0
2015-04-18,4.01,105,2000.0,2213.81,1.98,1009.62,1117.55
2015-04-18,4.02,65,2400.0,2599.23,2.92,821.05,889.21
2015-04-18,5.02,124,2000.0,2314.52,2.04,980.24,1134.39
2015-04-18,5.03,100,1887.5,2101.5,1.88,1003.99,1117.82
2015-04-18,5.04,177,2100.0,2264.27,2.26,929.25,1001.94
2015-04-18,6.01,112,2375.0,2483.48,2.71,877.89,917.99
2015-04-18,6.02,108,1900.0,2318.06,2.18,873.19,1065.32
2015-04-18,7.01,232,1675.0,1943.0,1.58,1061.75,1231.63
2015-04-18,7.03,133,2100.0,2352.63,2.11,997.5,1117.5
2015-04-18,7.04,234,1912.5,2258.76,2.16,886.19,1046.63
2015-04-18,8.02,230,2400.0,2593.7,2.7,890.32,962.18
2015-04-18,8.03,6,2650.0,2633.33,2.67,993.75,987.5
2015-04-18,101.04,125,2700.0,2757.0,1.33,2033.13,2076.05
2015-04-18,102.03,176,1962.5,2164.49,0.98,1996.53,2202.02
2015-04-18,102.04,110,2050.0,2426.14,1.34,1534.01,1815.48
2015-04-18,103.0,24,2375.0,2847.92,1.62,1461.54,1752.56
2015-04-18,104.03,92,2500.0,2719.57,1.35,1854.84,2017.74
2015-04-18,104.04,134,2500.0,3002.99,1.95,1283.52,1541.76
2015-04-18,104.05,55,3000.0,3305.45,2.13,1410.26,1553.85
2015-04-18,104.08,40,1875.0,1950.62,0.82,2272.73,2364.39
2015-04-18,105.0,102,2475.0,2628.68,1.18,2103.75,2234.38
2015-04-18,106.0,78,3375.0,3405.13,1.38,2437.5,2459.26
2015-04-18,107.01,121,2650.0,2955.58,1.34,1979.32,2207.56
2015-04-18,107.02,99,2800.0,2977.02,1.17,2389.66,2540.73
2015-04-18,108.01,63,2200.0,2707.94,0.73,3013.04,3708.7
2015-04-18,108.02,61,2500.0,3007.79,1.03,2420.63,2912.3
2015-04-18,201.01,63,2100.0,2493.65,0.79,2646.0,3142.0
2015-04-18,202.0,91,2300.0,2454.95,1.3,1773.73,1893.22
2015-04-18,203.01,22,2625.0,2718.18,0.77,3397.06,3517.65
2015-04-18,203.02,25,1975.0,2316.0,0.8,2468.75,2895.0
2015-04-18,203.03,84,2800.0,2972.62,1.12,2502.13,2656.38
2015-04-18,301.0,33,2050.0,2198.48,1.24,1650.0,1769.51
2015-04-18,302.0,46,2900.0,2935.87,1.8,1607.23,1627.11
2015-04-18,303.0,72,3100.0,3097.22,1.49,2085.98,2084.11
2015-04-18,304.0,60,2475.0,2593.33,1.63,1515.31,1587.76
2015-04-18,305.0,46,2850.0,2903.8,1.96,1456.67,1484.17
2015-04-18,401.0,7,2400.0,2471.43,1.29,1866.67,1922.22
2015-04-18,402.0,1,2800.0,2800.0,2.0,1400.0,1400.0
2015-04-18,403.0,15,2400.0,2810.0,1.13,2117.65,2479.41
2015-04-18,404.01,8,2300.0,2656.25,1.75,1314.29,1517.86
2015-04-18,406.0,27,2400.0,2733.33,1.59,1506.98,1716.28
2015-04-18,408.01,19,2575.0,2931.58,1.11,2329.76,2652.38
2015-04-18,501.01,5,2100.0,2075.0,2.8,750.0,741.07
2015-04-18,502.0,22,1862.5,1952.27,2.36,787.98,825.96
2015-04-18,503.0,2,1600.0,1600.0,1.0,1600.0,1600.0
2015-04-18,504.0,8,2300.0,2409.38,2.25,1022.22,1070.83
2015-04-18,505.0,27,2200.0,2088.89,1.93,1142.31,1084.62
2015-04-18,506.0,7,1600.0,1585.71,1.71,933.33,925.0
2015-04-18,507.0,9,2100.0,2000.0,2.44,859.09,818.18
2015-04-18,509.01,5,2100.0,1990.0,3.2,656.25,621.88
2015-04-18,510.0,12,2200.0,2110.42,2.5,880.0,844.17
2015-04-18,511.01,10,1650.0,1780.0,2.1,785.71,847.62
2015-04-18,512.0,14,2200.0,2580.36,1.93,1140.74,1337.96
2015-04-18,601.01,13,2800.0,2557.69,2.0,1400.0,1278.85
2015-04-18,602.0,17,2700.0,2632.35,2.12,1275.0,1243.06
2015-04-18,603.01,19,2300.0,2350.0,1.74,1324.24,1353.03
2015-04-18,604.0,44,2550.0,2651.14,1.89,1351.81,1405.42
2015-04-18,605.01,26,2887.5,3046.15,2.12,1365.0,1440.0
2015-04-18,606.0,93,3000.0,3142.74,1.38,2179.69,2283.4
2015-04-18,607.0,3,2950.0,2900.0,2.0,1475.0,1450.0
2015-04-18,608.0,34,2725.0,2813.24,1.88,1447.66,1494.53
2015-04-18,610.0,7,2550.0,2614.29,2.43,1050.0,1076.47
2015-04-18,611.01,1,3300.0,3300.0,4.0,825.0,825.0
2015-04-18,612.0,84,2737.5,2771.73,1.35,2034.96,2060.4
2015-04-18,701.01,120,3050.0,3533.75,1.34,2273.29,2633.85
2015-04-18,702.0,38,2637.5,2902.63,1.29,2045.41,2251.02
2015-04-18,703.0,87,2900.0,3017.24,1.61,1802.14,1875.0
